county,customers_served,per_outage_customers_affected,timestamp
name,cust_s,cust_a,timestamp
Counties,CustomersServed,# Out,
County,customersServed,% Out,
CountyName,# Served,percent_cust_a,
areaid,,n_out,
,,customersAffected,
,,CustomersAffected,
,,customersOutNow,
